OBJECTID,PRO_COM,SEZ,TIPO_LOC,SEZ2011,SHAPE_AREA,SHAPE_LEN,POP_2010,ACE,mappa2,mappa2bis
48704,15146,3908,1,151460003908,9705.04861648,448.776796545,174,57,13,7.22
48749,15146,3859,1,151460003859,8953.27472644,393.846284471,0,57,0,0
48751,15146,3861,1,151460003861,25838.0649041,797.82195509,446,57,42,9.52
48752,15146,3862,1,151460003862,15499.0181194,526.605345893,306,57,27,9.31
48756,15146,3866,1,151460003866,15675.9485009,597.566514571,284,57,18,6.79
48758,15146,3868,1,151460003868,9046.2376396,430.64679721,330,57,29,9.39
48765,15146,3875,1,151460003875,8572.84233016,444.782538831,141,57,9,6.67
48767,15146,3877,1,151460003877,13908.2284658,469.673843005,264,57,22,8.94
48769,15146,3879,1,151460003879,11950.0914287,717.138981657,163,57,7,4.79
48771,15146,3881,1,151460003881,7516.94950844,402.707944305,236,57,15,6.82
48776,15146,3886,1,151460003886,11342.2952203,603.579598635,239,57,20,8.85
48778,15146,3888,1,151460003888,10960.5290297,558.553314321,353,57,14,4.12
49515,15146,3833,1,151460003833,8937.47690944,502.100288031,154,57,12,9.16
48754,15146,3864,1,151460003864,19364.3296987,659.072626868,407,57,39,9.4
48755,15146,3865,1,151460003865,14493.065056,531.054332318,299,57,13,4.63
49512,15146,3830,1,151460003830,8179.29418979,457.477772177,217,57,17,9.29
49716,15146,3911,1,151460003911,19960.0214125,682.87277573,0,57,0,0
49717,15146,3912,1,151460003912,7619.24497664,563.479479331,289,57,18,6.55
49720,15146,3915,1,151460003915,17138.5272935,809.866436173,247,57,23,10.5
48694,15146,3898,1,151460003898,6556.21411728,335.449602364,189,57,10,4.9
48750,15146,3860,1,151460003860,8408.726177,389.843041301,182,57,22,13.02
48759,15146,3869,1,151460003869,10468.6457662,470.034590209,260,57,20,8.4
48764,15146,3874,1,151460003874,20321.1585888,714.99499554,203,57,18,10.11
48768,15146,3878,1,151460003878,15546.7442437,668.647710404,400,57,26,6.36
48777,15146,3887,1,151460003887,7167.05722416,392.117925942,189,57,24,15.58
49723,15146,3918,1,151460003918,21501.0571936,831.594471575,227,57,9,4.29
48688,15146,3894,1,151460003894,11052.0415265,438.030687067,206,57,15,8.06
48695,15146,3899,1,151460003899,13904.6320021,473.461136929,441,57,42,9.98
48703,15146,3907,1,151460003907,8267.66817242,542.656493165,183,57,10,6.62
48705,15146,3909,1,151460003909,13082.7364018,619.171738539,300,57,22,9.17
48761,15146,3871,1,151460003871,9603.9939616,488.481448435,142,57,5,3.82
48762,15146,3872,1,151460003872,12178.0955058,482.579956303,243,57,26,11.61
49511,15146,3829,1,151460003829,17182.9231599,787.230525298,133,57,9,6.67
49724,15146,3919,1,151460003919,23303.6192896,621.373876732,187,57,27,15.7
48689,15146,3895,1,151460003895,10246.0867309,422.798847796,150,57,9,6.43
48692,15146,3896,1,151460003896,12009.8372338,596.950673983,230,57,27,12.22
48753,15146,3863,1,151460003863,13302.3421955,519.261502109,307,57,12,4.05
48757,15146,3867,1,151460003867,12217.1193238,515.577538176,279,57,26,9.56
48770,15146,3880,1,151460003880,7999.61079936,464.876204985,194,57,6,3.53
48772,15146,3882,1,151460003882,11903.3646373,565.152787593,447,57,85,20.73
49722,15146,3917,1,151460003917,12640.290796,529.348242792,261,57,21,8.05
49725,15146,3920,1,151460003920,5782.6826611,343.276377731,126,57,14,11.57
48693,15146,3897,1,151460003897,8507.11880232,455.677632802,251,57,14,6.45
48774,15146,3884,1,151460003884,8698.22033452,487.713848973,211,57,16,7.21
48782,15146,3892,1,151460003892,10001.9746778,432.529486759,286,57,5,1.84
48783,15146,3893,1,151460003893,11133.3791241,442.995979873,262,57,34,14.72
49513,15146,3831,1,151460003831,12794.9671312,716.35214717,283,57,14,5.2
49715,15146,3910,1,151460003910,30103.5116554,759.253987335,392,57,26,6.42
49719,15146,3914,1,151460003914,13808.3694214,612.711508773,220,57,22,10.43
49721,15146,3916,1,151460003916,7445.47725468,454.43989028,281,57,37,13.26
50932,15146,4075,1,151460004075,24875.6164352,668.300807186,248,58,35,15.09
50936,15146,4079,1,151460004079,6137.79878771,338.484815767,255,58,12,5.11
50946,15146,4089,1,151460004089,8960.55545636,455.707117354,295,58,149,51.03
50949,15146,4092,1,151460004092,10354.0976391,484.010638128,495,58,141,33.1
50987,15146,4130,1,151460004130,12156.5113984,433.50175616,441,58,207,51.24
50925,15146,4067,1,151460004067,13264.2099464,533.963127395,164,58,29,20.28
50926,15146,4068,1,151460004068,26384.3503563,738.970786016,273,58,4,1.53
50928,15146,4070,1,151460004070,6976.33860396,361.026301718,330,58,86,25.22
50955,15146,4098,1,151460004098,12049.6850994,651.366318838,350,58,151,50.84
50960,15146,4103,1,151460004103,13533.7263145,552.588795184,142,58,51,35.92
50967,15146,4110,1,151460004110,5056.89670104,279.67204866,90,58,1,1.15
50980,15146,4123,1,151460004123,2577.85990338,237.472750087,16,58,0,0
50931,15146,4074,1,151460004074,10162.9815045,610.96270881,192,58,15,8.98
50938,15146,4081,1,151460004081,9618.07856144,393.251792128,341,58,33,11.22
50940,15146,4083,1,151460004083,11757.6191126,515.164102853,181,58,22,12.22
50953,15146,4096,1,151460004096,9939.79673432,475.566698448,426,58,162,46.55
51063,15146,4170,1,151460004170,17423.0806295,600.30329677,2,58,0,0
54164,15146,4169,1,151460004169,16043.0043336,580.148449934,3,58,0,0
50935,15146,4078,1,151460004078,10108.0479887,403.934719966,379,58,132,32.35
50943,15146,4086,1,151460004086,4009.96677784,283.505001413,186,58,82,45.56
50948,15146,4091,1,151460004091,9412.79109312,474.56728807,458,58,208,48.15
50950,15146,4093,1,151460004093,4954.27480728,331.080716507,192,58,69,37.1
50988,15146,4131,1,151460004131,13354.0806103,498.471326562,391,58,158,44.13
49328,15146,4071,1,151460004071,7620.2082836,375.030280083,233,58,32,14.68
50930,15146,4073,1,151460004073,7400.9498188,406.404072509,218,58,45,20.74
50957,15146,4100,1,151460004100,12510.9197916,466.304393905,401,58,182,57.41
50959,15146,4102,1,151460004102,12816.0622162,596.560677485,223,58,28,13.27
50965,15146,4108,1,151460004108,12620.089643,613.907912738,265,58,11,4.3
50978,15146,4121,1,151460004121,14148.3526784,495.956512857,503,58,85,20.94
50979,15146,4122,1,151460004122,17465.5106727,575.221924378,432,58,162,40.3
50929,15146,4072,1,151460004072,4290.88186892,313.589057652,145,58,18,13.74
50937,15146,4080,1,151460004080,3904.25470128,331.746486822,262,58,69,28.75
50947,15146,4090,1,151460004090,9917.61473528,576.350649958,419,58,169,50.75
50958,15146,4101,1,151460004101,9774.1490067,465.623274423,261,58,97,47.78
50961,15146,4104,1,151460004104,7925.58214432,377.744717178,326,58,54,20.38
51064,15146,4171,1,151460004171,19759.0039087,643.550809625,206,58,34,15.81
50927,15146,4069,1,151460004069,12257.6980328,563.334337159,498,58,165,36.18
50944,15146,4087,1,151460004087,19079.6032716,690.267174316,444,58,136,33.01
50951,15146,4094,1,151460004094,8719.0441544,449.022148762,198,58,60,40.82
50954,15146,4097,1,151460004097,9351.68174544,469.499419214,427,58,132,40.62
50962,15146,4105,1,151460004105,9572.85691164,437.137894708,246,58,49,22.69
50963,15146,4106,1,151460004106,7812.99896412,353.247219823,118,58,29,27.62
50966,15146,4109,1,151460004109,8477.17744976,405.141443723,154,58,10,6.54
50986,15146,4129,1,151460004129,6885.84350348,402.144530366,344,58,174,59.39
51062,15146,4168,1,151460004168,14610.3981786,595.386664229,157,58,13,8.55
49622,15146,3952,1,151460003952,7863.42544962,456.767560258,131,59,5,4.85
49623,15146,3953,1,151460003953,8265.62139952,421.639006737,198,59,21,10.61
50981,15146,4124,1,151460004124,12886.2599786,595.880305286,549,59,209,48.95
50982,15146,4125,1,151460004125,7093.32735456,364.595606298,244,59,111,52.36
50983,15146,4126,1,151460004126,6599.81254576,346.963856392,427,59,127,35.77
50992,15146,4135,1,151460004135,9468.05392372,474.567299569,251,59,17,6.88
50995,15146,4138,1,151460004138,6050.390881,349.7998739,242,59,67,31.16
51001,15146,4144,1,151460004144,12291.1328289,460.971098686,226,59,16,7.84
51007,15146,4150,1,151460004150,18579.43395,570.908723827,261,59,9,3.9
51008,15146,4151,1,151460004151,19318.0708019,585.932748762,252,59,40,14.81
48697,15146,3901,1,151460003901,7610.69356008,396.396456437,65,59,8,12.12
49616,15146,3946,1,151460003946,6989.87260808,353.55949673,328,59,23,7.52
49620,15146,3950,1,151460003950,9707.8299104,447.7307163,402,59,7,2.3
50968,15146,4111,1,151460004111,20656.2622268,806.503354231,439,59,84,17.43
50976,15146,4119,1,151460004119,4742.91860912,279.831987462,178,59,86,46.99
50991,15146,4134,1,151460004134,8328.71261772,369.161832491,258,59,15,6.22
51000,15146,4143,1,151460004143,15440.4676959,534.717972185,392,59,31,8.42
51016,15146,4160,1,151460004160,10281.9233617,544.562418104,242,59,21,8.24
51021,15146,4165,1,151460004165,11331.1727788,489.949741805,350,59,50,15.58
48701,15146,3905,1,151460003905,15407.7311472,587.674328402,119,59,11,9.73
49618,15146,3948,1,151460003948,7281.19903606,391.34285387,283,59,22,8.33
50989,15146,4132,1,151460004132,8377.71732768,456.243770614,278,59,64,31.68
51018,15146,4162,1,151460004162,13957.065813,576.434417645,182,59,21,12.35
48699,15146,3903,1,151460003903,5025.41781804,294.314368027,84,59,4,5.41
48700,15146,3904,1,151460003904,9789.50109904,478.689929665,88,59,10,10.99
48779,15146,3889,1,151460003889,11566.3413857,464.290102313,339,59,44,14.01
50945,15146,4088,1,151460004088,5438.33181512,392.915631107,218,59,16,8.25
50969,15146,4112,1,151460004112,6041.10760632,344.414376659,266,59,29,10.82
50972,15146,4115,1,151460004115,6967.65676452,353.414231646,92,59,2,2.56
50984,15146,4127,1,151460004127,7962.95838304,378.502860972,394,59,109,31.23
50998,15146,4141,1,151460004141,12943.8983485,473.184561305,246,59,50,21.65
50999,15146,4142,1,151460004142,16729.8139372,547.602097514,171,59,30,14.15
51011,15146,4154,1,151460004154,7502.34276344,439.786467304,165,59,15,8.93
51012,15146,4155,1,151460004155,6769.66876972,399.010969344,90,59,3,4.62
51013,15146,4157,1,151460004157,12694.7770946,515.069018157,191,59,31,16.15
51505,15146,4156,1,151460004156,5660.28418154,353.485743477,66,59,5,8.62
48698,15146,3902,1,151460003902,5964.04613888,337.804023714,46,59,3,5.88
49619,15146,3949,1,151460003949,6730.31354981,377.286582976,116,59,2,2.06
50971,15146,4114,1,151460004114,17012.4341856,829.104047415,272,59,61,21.48
50975,15146,4118,1,151460004118,9555.20459184,399.180842646,470,59,150,36.23
50985,15146,4128,1,151460004128,7070.4247369,353.434269722,196,59,90,47.62
50990,15146,4133,1,151460004133,7979.79174456,396.079579543,128,59,38,20.21
51002,15146,4145,1,151460004145,26021.9666338,691.70168638,64,59,5,5.75
51003,15146,4146,1,151460004146,17536.4663561,581.303100342,203,59,27,11.49
51006,15146,4149,1,151460004149,7865.16114204,361.908003965,16,59,3,21.43
51010,15146,4153,1,151460004153,9545.55356704,555.877723018,255,59,29,12.83
51009,15146,4152,1,151460004152,19623.1638152,590.424260629,418,59,22,5.45
51014,15146,4158,1,151460004158,9403.10777544,397.490243362,135,59,6,4.55
51015,15146,4159,1,151460004159,7996.91617192,477.916987131,252,59,27,10.98
51019,15146,4163,1,151460004163,10160.975995,487.62433769,134,59,9,7.76
51020,15146,4164,1,151460004164,9290.96641392,481.077713467,295,59,55,21.48
51022,15146,4166,1,151460004166,47639.3492624,905.535440292,0,59,0,0
48781,15146,3891,1,151460003891,20829.7532377,595.877334071,146,59,18,14.75
49615,15146,3945,1,151460003945,7620.45922032,392.840923655,268,59,20,7.66
50970,15146,4113,1,151460004113,4782.22495036,357.40476366,219,59,32,15.24
50973,15146,4116,1,151460004116,10181.2970915,414.950365156,408,59,117,26.9
50993,15146,4136,1,151460004136,6420.20850316,345.402891725,131,59,1,0.76
50994,15146,4137,1,151460004137,15713.0873202,576.566554236,305,59,18,5.84
50996,15146,4139,1,151460004139,6515.91723444,417.270256871,268,59,93,35.23
50997,15146,4140,1,151460004140,3723.12451248,313.11670376,190,59,53,27.46
51005,15146,4148,1,151460004148,8382.10312854,391.403097587,153,59,8,5.84
51017,15146,4161,1,151460004161,51157.2941454,914.410890927,95,59,2,2.41
49081,15146,3453,1,151460003453,7111.65769964,354.466899602,197,60,37,20.9
49086,15146,3458,1,151460003458,11063.7088064,534.113770326,327,60,12,3.85
49093,15146,3465,1,151460003465,5411.28136984,371.435642252,159,60,18,10.34
52756,15146,3432,1,151460003432,17271.1461066,649.281424858,417,60,40,10.44
52768,15146,3468,1,151460003468,10875.1860046,505.697815559,263,60,30,13.22
52777,15146,3477,1,151460003477,7513.5600348,452.798431839,138,60,17,14.41
52779,15146,3479,1,151460003479,5285.05290028,346.462986074,90,60,6,8
52781,15146,3481,1,151460003481,6501.87752496,353.900768012,236,60,12,5.77
49074,15146,3446,1,151460003446,2108.6108388,185.516448833,106,60,6,7.32
49082,15146,3454,1,151460003454,25136.5881096,1149.33973537,342,60,17,5.03
49083,15146,3455,1,151460003455,20055.0077708,580.217946124,462,60,19,4.44
52723,15146,3402,1,151460003402,10219.1281775,419.556434443,53,60,6,11.76
52726,15146,3405,1,151460003405,23809.1019804,722.877673053,84,60,9,14.52
52754,15146,3430,1,151460003430,15412.1641581,670.248055175,327,60,29,9.83
52765,15146,3441,1,151460003441,8811.63963448,421.166328191,338,60,11,3.46
52767,15146,3443,1,151460003443,8378.8658938,401.312749526,235,60,8,3.35
52770,15146,3470,1,151460003470,15219.7481762,506.157910759,270,60,12,5.15
52773,15146,3473,1,151460003473,9859.94517172,596.931190069,252,60,14,5.69
52776,15146,3476,1,151460003476,32654.8447183,723.305538353,338,60,20,6.15
52782,15146,3482,1,151460003482,10425.3887028,451.715980403,389,60,15,4.1
49075,15146,3447,1,151460003447,10658.0923238,546.801595046,321,60,10,3.69
52759,15146,3435,1,151460003435,7612.36660608,461.530710262,281,60,17,6.54
52762,15146,3438,1,151460003438,20013.376601,593.224893604,517,60,25,4.93
52763,15146,3439,1,151460003439,7810.3885982,358.027560719,214,60,6,3.23
52764,15146,3440,1,151460003440,10037.469167,507.555488131,60,60,8,3.81
52772,15146,3472,1,151460003472,12145.9929562,480.132042128,408,60,21,5.36
49073,15146,3445,1,151460003445,68064.9142173,1074.83244692,396,60,41,11.58
49076,15146,3448,1,151460003448,8408.09496016,443.669783701,200,60,15,6.88
49077,15146,3449,1,151460003449,8073.16611086,436.183382028,333,60,10,3.13
52725,15146,3404,1,151460003404,7476.9520764,359.252205966,61,60,2,3.33
52752,15146,3428,1,151460003428,4709.7082,333.596401667,193,60,13,7.03
52755,15146,3431,1,151460003431,11479.6658952,471.187887884,27,60,5,26.32
52758,15146,3434,1,151460003434,14899.5439095,519.712199113,265,60,12,4.67
52780,15146,3480,1,151460003480,9943.85408476,469.566383524,268,60,15,5.84
52785,15146,3485,1,151460003485,57183.8802441,1060.6782368,0,60,0,0
49080,15146,3452,1,151460003452,11800.6323622,450.315075505,95,60,17,16.5
52775,15146,3475,1,151460003475,9975.987735,472.069787294,270,60,17,6.94
52784,15146,3484,1,151460003484,14424.390603,514.411307638,131,60,6,4.35
49087,15146,3459,1,151460003459,3913.40081552,253.104082817,101,60,1,1.03
49088,15146,3460,1,151460003460,5670.21218852,311.341517124,22,60,0,0
49089,15146,3461,1,151460003461,5030.65120124,330.942021234,216,60,49,23.9
52769,15146,3469,1,151460003469,8911.8106012,490.607840025,248,60,27,10.55
52771,15146,3471,1,151460003471,13259.5172369,480.588822776,0,60,0,0
52778,15146,3478,1,151460003478,23295.544725,667.11360337,553,60,30,5.74
52786,15146,3486,1,151460003486,7315.77994792,394.831205098,152,60,7,4.55
49072,15146,3444,1,151460003444,47882.043639,954.055965249,70,60,1,1.67
49090,15146,3462,1,151460003462,6317.25587588,399.425952742,218,60,35,15.98
49094,15146,3466,1,151460003466,7091.46146032,436.22317989,277,60,28,10.37
49095,15146,3467,1,151460003467,13891.6376242,685.03498049,262,60,14,6.51
54186,15146,3344,1,151460003344,8548.34542781,502.630420324,176,62,30,18.52
54188,15146,3346,1,151460003346,12595.6722287,459.149581338,64,62,10,18.87
54192,15146,3350,1,151460003350,21190.455633,584.957657177,27,62,0,0
54201,15146,3361,1,151460003361,15431.1975325,507.541270895,310,62,43,14.68
54227,15146,3380,1,151460003380,18139.302491,921.053738205,272,62,33,12.09
54232,15146,3385,1,151460003385,10787.7321559,522.00305191,263,62,28,11.76
54234,15146,3387,1,151460003387,14480.7265433,793.934132635,147,62,21,13.46
54152,15146,3334,1,151460003334,18106.5050293,591.150305383,152,62,3,1.82
54185,15146,3343,1,151460003343,16974.6626418,708.949805129,405,62,150,41.32
54189,15146,3347,1,151460003347,23367.9560208,626.195561885,27,62,4,22.22
54213,15146,3366,1,151460003366,22645.6407787,617.392979417,0,62,0,0
54216,15146,3369,1,151460003369,6466.6254684,327.706061397,188,62,20,11.9
54219,15146,3372,1,151460003372,30282.5113678,803.257763759,0,62,0,0
54245,15146,3506,1,151460003506,67557.2819518,1768.94598189,150,62,10,6.8
54520,15146,3356,1,151460003356,52174.6405936,1332.96163031,436,62,8,1.93
54154,15146,3336,1,151460003336,15649.2609626,522.573583891,241,62,18,7.76
54187,15146,3345,1,151460003345,9900.99849456,415.102857559,86,62,9,10.71
54190,15146,3348,1,151460003348,20124.429769,623.489922222,0,62,0,0
54191,15146,3349,1,151460003349,25446.79475,645.134561454,392,62,47,11.72
54193,15146,3351,1,151460003351,12096.2672991,446.924856834,74,62,12,14.63
54198,15146,3358,1,151460003358,17411.615439,532.350584281,221,62,10,4.85
54200,15146,3360,1,151460003360,6270.19771372,393.47921009,163,62,9,6.08
54212,15146,3364,1,151460003364,39418.5846507,1206.90063922,153,62,31,21.38
54214,15146,3367,1,151460003367,7359.8368534,455.126992178,199,62,5,2.73
54220,15146,3373,1,151460003373,41597.1573405,863.474057586,0,62,0,0
54230,15146,3383,1,151460003383,71367.3530083,1507.06396364,258,62,21,11.8
54233,15146,3386,1,151460003386,21005.9196064,864.718758906,264,62,30,10.49
54582,15146,3365,1,151460003365,21603.4815979,603.763639758,7,62,2,33.33
54223,15146,3376,1,151460003376,40989.710808,991.740868537,381,62,78,20.37
54224,15146,3377,1,151460003377,9001.32418352,482.932912341,305,62,121,41.58
54225,15146,3378,1,151460003378,32639.6707526,937.718277188,311,62,22,7.21
54226,15146,3379,1,151460003379,8971.56469488,474.730679591,191,62,40,20.62
54231,15146,3384,1,151460003384,16684.3353004,660.907697731,222,62,65,29.68
54235,15146,3388,1,151460003388,34320.295813,917.874926647,108,62,2,1.96
54243,15146,3397,1,151460003397,22235.483957,819.954577903,0,62,0,0
54694,15146,3390,1,151460003390,40572.4365114,856.87505888,267,62,29,10.14
54159,15146,3341,1,151460003341,13919.7620848,517.503460007,338,62,34,9.44
54197,15146,3357,1,151460003357,98836.9700737,1613.29254173,2,62,0,0
54217,15146,3370,1,151460003370,7551.37870284,360.205636763,176,62,13,7.83
54218,15146,3371,1,151460003371,38439.4507848,952.066906205,0,62,0,0
54222,15146,3375,1,151460003375,25473.6226835,969.389360752,440,62,130,29.28
