SEZ2011,P1,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,0-5anni,6-19 anni,20-64 anni,over 65 anni
151460003167,147,13,11,8,0,7,14,15,21,17,10,5,7,5,4,2,8,8.84353741496599,12.9251700680272,68.7074829931973,9.52380952380952
151460003168,147,20,16,8,4,1,9,13,20,20,11,4,7,4,4,3,3,13.6054421768708,19.047619047619,60.5442176870748,6.80272108843537
151460003169,252,14,13,6,7,11,14,25,26,23,25,20,17,12,9,13,17,5.55555555555556,10.3174603174603,68.6507936507936,15.4761904761905
151460003170,340,20,12,7,12,7,19,38,42,50,21,20,23,20,19,10,20,5.88235294117647,9.11764705882353,70.5882352941177,14.4117647058824
151460003171,87,2,2,8,2,5,9,8,11,2,15,7,2,6,1,3,4,2.29885057471264,13.7931034482759,74.7126436781609,9.19540229885057
151460003172,222,12,19,2,4,4,14,17,27,29,19,17,9,15,8,9,17,5.40540540540541,11.2612612612613,68.018018018018,15.3153153153153
151460003173,136,9,6,6,2,5,10,17,17,13,12,11,3,7,5,6,7,6.61764705882353,10.2941176470588,69.8529411764706,13.2352941176471
151460003174,223,9,4,9,18,4,10,9,20,11,22,16,14,16,16,21,24,4.03587443946188,13.9013452914798,54.7085201793722,27.3542600896861
151460003175,339,30,19,14,9,14,17,24,40,43,29,16,9,12,21,17,25,8.84955752212389,12.3893805309735,60.1769911504425,18.5840707964602
151460003176,255,17,10,8,5,11,9,15,33,29,21,18,20,10,14,13,22,6.66666666666667,9.01960784313726,65.0980392156863,19.2156862745098
151460003177,295,14,12,6,14,17,18,28,41,28,29,24,16,16,7,12,13,4.74576271186441,10.8474576271186,73.5593220338983,10.8474576271186
151460003178,202,6,10,11,4,2,7,10,19,26,20,9,6,6,9,21,36,2.97029702970297,12.3762376237624,51.980198019802,32.6732673267327
151460003179,446,21,15,10,17,11,26,24,57,46,39,36,22,29,18,19,56,4.7085201793722,9.41704035874439,65.0224215246637,20.8520179372197
151460003180,307,8,5,3,8,11,27,31,36,28,30,8,15,17,25,20,35,2.60586319218241,5.21172638436482,66.1237785016287,26.0586319218241
151460003181,189,9,1,4,5,9,10,22,20,20,17,13,8,5,8,13,25,4.76190476190476,5.29100529100529,65.6084656084656,24.3386243386243
151460003182,157,4,9,4,10,10,10,11,15,7,20,8,5,7,9,11,17,2.54777070063694,14.6496815286624,59.2356687898089,23.5668789808917
151460003183,289,11,13,8,11,6,21,27,26,19,30,21,14,19,17,14,32,3.80622837370242,11.0726643598616,63.3217993079585,21.7993079584775
151460003184,396,14,11,11,16,15,24,25,45,34,39,26,19,21,15,18,63,3.53535353535353,9.5959595959596,62.6262626262626,24.2424242424242
151460003185,501,21,21,12,17,23,33,51,53,47,34,25,37,19,18,24,66,4.19161676646707,9.98003992015968,64.2714570858283,21.5568862275449
151460003186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460003187,201,7,2,5,6,7,13,19,18,13,16,15,9,12,19,16,24,3.48258706467662,6.46766169154229,60.6965174129353,29.3532338308458
151460003188,208,9,7,10,11,13,20,9,20,15,17,21,18,5,9,9,15,4.32692307692308,13.4615384615385,66.3461538461538,15.8653846153846
151460003189,181,9,6,7,6,10,18,22,18,16,15,21,11,7,1,6,8,4.97237569060774,10.4972375690608,76.2430939226519,8.28729281767956
151460003190,359,15,8,11,8,8,27,41,44,27,30,21,16,25,19,25,34,4.17827298050139,7.52089136490251,66.5738161559889,21.7270194986072
151460003191,15,0,1,0,3,2,0,0,1,1,1,0,2,0,1,0,3,0,26.6666666666667,46.6666666666667,26.6666666666667
151460003192,268,4,9,5,15,8,14,7,11,18,18,11,16,18,9,41,64,1.49253731343284,10.8208955223881,45.1492537313433,42.5373134328358
151460003193,241,8,8,12,10,9,9,6,19,19,15,20,12,9,8,23,54,3.3195020746888,12.448132780083,48.9626556016597,35.2697095435685
151460003194,334,8,16,18,14,14,15,9,16,19,24,15,16,18,23,31,78,2.39520958083832,14.3712574850299,43.7125748502994,39.5209580838323
151460003195,319,10,10,12,12,15,17,14,12,18,25,20,17,20,14,20,83,3.13479623824451,10.6583072100313,49.5297805642633,36.6771159874608
151460003196,30,1,0,2,3,2,3,1,0,0,6,3,4,2,3,0,0,3.33333333333333,16.6666666666667,70,10
151460003197,62,2,2,2,2,2,2,4,0,3,2,2,3,3,2,16,15,3.2258064516129,9.67741935483871,33.8709677419355,53.2258064516129
151460003198,287,7,12,11,7,13,9,9,10,12,23,17,13,12,21,32,79,2.4390243902439,10.4529616724739,41.1149825783972,45.993031358885
151460003199,314,4,8,13,7,9,11,5,18,16,20,23,17,13,22,36,92,1.27388535031847,8.9171974522293,42.0382165605096,47.7707006369427
151460003200,329,10,13,19,15,14,13,9,18,25,21,20,11,19,16,29,77,3.03951367781155,14.2857142857143,45.5927051671732,37.0820668693009
151460003201,110,8,6,12,12,4,5,5,8,10,9,8,6,4,5,2,6,7.27272727272727,27.2727272727273,53.6363636363636,11.8181818181818
151460003202,262,8,17,12,19,11,3,5,15,19,32,27,18,16,18,16,26,3.05343511450382,18.3206106870229,55.7251908396947,22.9007633587786
151460003203,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,100,0
151460003204,269,0,0,0,0,0,0,0,0,1,0,0,0,5,12,21,230,0,0,2.23048327137546,97.7695167286245
151460003205,362,9,16,16,20,24,12,5,15,28,24,26,19,15,24,40,69,2.48618784530387,14.3646408839779,46.4088397790055,36.7403314917127
151460003206,227,5,12,15,9,8,11,5,12,17,12,18,11,10,22,25,35,2.20264317180617,15.8590308370044,45.8149779735683,36.1233480176211
151460003207,389,12,20,19,28,16,16,19,17,25,24,24,19,25,33,32,60,3.08483290488432,17.2236503856041,47.5578406169666,32.133676092545
151460003208,391,9,12,28,18,16,10,10,22,27,32,18,18,29,41,49,52,2.30179028132992,14.8337595907928,46.5473145780051,36.3171355498721
151460003209,270,11,12,9,15,9,6,6,13,23,17,11,5,14,40,46,33,4.07407407407407,13.3333333333333,38.5185185185185,44.0740740740741
151460003210,206,2,8,11,14,5,4,5,13,20,6,9,10,18,24,25,32,0.970873786407767,16.0194174757282,43.6893203883495,39.3203883495146
151460003211,207,4,5,7,20,10,3,6,7,17,18,9,5,12,23,25,36,1.93236714975845,15.4589371980676,42.0289855072464,40.5797101449275
151460003212,360,9,26,26,28,16,17,10,21,25,23,25,26,16,15,32,45,2.5,22.2222222222222,49.7222222222222,25.5555555555556
151460003213,283,8,15,14,15,16,11,10,11,17,22,20,16,11,22,32,43,2.82685512367491,15.547703180212,47.3498233215548,34.2756183745583
151460003214,498,6,12,9,17,29,23,15,27,26,37,25,59,59,43,51,60,1.20481927710843,7.63052208835341,60.2409638554217,30.9236947791165
151460003216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460003217,169,1,5,5,12,16,9,7,8,10,29,16,13,17,4,6,11,0.591715976331361,13.0177514792899,73.9644970414201,12.4260355029586
151460003218,138,5,6,3,11,11,7,8,5,5,10,16,18,10,15,5,3,3.6231884057971,14.4927536231884,65.2173913043478,16.6666666666667
151460003219,125,1,2,2,11,7,10,4,5,4,8,19,15,10,17,4,6,0.8,12,65.6,21.6
151460003220,116,4,0,3,2,5,4,2,6,8,4,4,7,18,22,14,13,3.44827586206897,4.31034482758621,50,42.2413793103448
151460003221,55,0,4,1,0,0,4,6,2,4,5,1,4,4,6,5,9,0,9.09090909090909,54.5454545454545,36.3636363636364
151460003222,236,4,11,12,10,21,12,8,15,12,15,23,28,28,18,13,6,1.69491525423729,13.9830508474576,68.6440677966102,15.6779661016949
151460003223,631,12,13,30,45,39,46,26,25,41,66,56,72,64,28,34,34,1.90174326465927,13.946117274168,68.9381933438986,15.2139461172742
151460003224,252,1,5,9,12,21,16,4,3,9,15,38,38,27,24,17,13,0.396825396825397,10.3174603174603,67.8571428571429,21.4285714285714
151460003225,276,7,11,19,12,15,18,9,14,15,19,23,28,34,25,11,16,2.53623188405797,15.2173913043478,63.4057971014493,18.8405797101449
151460003226,159,11,4,7,5,12,9,9,11,16,5,5,14,18,17,9,7,6.91823899371069,10.062893081761,62.2641509433962,20.7547169811321
151460003227,153,4,5,3,11,10,9,9,6,7,16,18,17,16,8,6,8,2.61437908496732,12.4183006535948,70.5882352941177,14.3790849673203
151460003228,84,1,5,5,5,8,2,5,2,4,8,7,6,9,7,5,5,1.19047619047619,17.8571428571429,60.7142857142857,20.2380952380952
151460003229,178,2,6,4,9,10,11,7,9,7,15,17,23,20,13,11,14,1.12359550561798,10.6741573033708,66.8539325842697,21.3483146067416
151460003230,237,4,7,8,19,20,9,8,18,12,28,24,23,23,15,11,8,1.68776371308017,14.3459915611814,69.620253164557,14.3459915611814
151460003231,175,4,8,8,14,12,11,5,9,9,18,21,17,10,14,9,6,2.28571428571429,17.1428571428571,64,16.5714285714286
151460003232,71,11,4,1,2,2,1,7,15,10,7,9,0,1,0,0,1,15.4929577464789,9.85915492957746,73.2394366197183,1.40845070422535
151460003233,25,1,0,0,0,0,11,5,3,3,0,0,1,1,0,0,0,4,0,96,0
151460003234,24,0,2,3,0,2,2,0,0,2,2,5,3,1,0,2,0,0,20.8333333333333,70.8333333333333,8.33333333333333
151460003235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460003236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460003237,17,0,2,1,1,2,1,2,1,0,3,2,1,1,0,0,0,0,23.5294117647059,76.4705882352941,0
151460003240,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100,0
151460003241,27,1,3,3,0,1,2,3,4,1,1,5,3,0,0,0,0,3.7037037037037,22.2222222222222,74.0740740740741,0
151460003242,117,8,7,6,6,7,5,8,11,13,12,6,4,2,8,5,9,6.83760683760684,16.2393162393162,58.1196581196581,18.8034188034188
151460003243,40,5,2,4,5,3,2,3,3,2,4,1,3,2,0,0,1,12.5,27.5,57.5,2.5
151460003245,407,14,27,28,18,13,21,23,27,33,13,22,36,47,36,27,22,3.43980343980344,17.9361179361179,57.7395577395577,20.8845208845209
151460003246,208,11,11,16,14,6,10,17,9,11,10,14,17,24,18,8,12,5.28846153846154,19.7115384615385,56.7307692307692,18.2692307692308
151460003247,187,11,11,12,16,12,19,10,11,5,19,15,14,10,9,6,7,5.88235294117647,20.855614973262,61.4973262032086,11.7647058823529
151460003248,432,10,9,16,14,14,20,16,18,27,24,32,42,45,40,53,52,2.31481481481481,9.02777777777778,55.0925925925926,33.5648148148148
151460003249,150,2,4,7,5,9,10,6,4,10,16,14,12,13,9,11,18,1.33333333333333,10.6666666666667,62.6666666666667,25.3333333333333
151460003250,216,2,8,5,10,8,15,15,6,7,17,15,26,31,26,12,13,0.925925925925926,10.6481481481481,64.8148148148148,23.6111111111111
151460003251,227,2,5,4,9,19,14,5,7,9,14,20,28,43,24,10,14,0.881057268722467,7.9295154185022,70.0440528634361,21.1453744493392
151460003252,265,7,8,10,26,15,17,6,11,13,22,32,35,24,17,11,11,2.64150943396226,16.6037735849057,66.0377358490566,14.7169811320755
151460003253,358,6,7,8,15,39,20,16,11,8,25,43,51,45,21,19,24,1.67597765363129,8.37988826815642,72.0670391061452,17.877094972067
151460003254,169,3,4,6,10,10,13,4,8,6,8,11,23,26,18,13,6,1.77514792899408,11.8343195266272,64.4970414201183,21.8934911242604
151460003255,386,15,17,15,23,19,18,19,33,29,41,28,28,34,24,21,22,3.8860103626943,14.2487046632124,64.5077720207254,17.3575129533679
151460003256,33,0,0,0,1,0,3,2,1,0,0,1,4,8,5,4,4,0,3.03030303030303,57.5757575757576,39.3939393939394
151460003257,115,8,5,1,3,1,2,13,18,16,5,5,3,10,7,10,8,6.95652173913043,7.82608695652174,63.4782608695652,21.7391304347826
151460003258,135,6,7,11,5,4,7,11,10,16,15,9,7,5,7,9,6,4.44444444444444,17.037037037037,62.2222222222222,16.2962962962963
151460003259,36,1,1,3,1,0,2,1,0,6,3,3,4,0,3,5,3,2.77777777777778,13.8888888888889,52.7777777777778,30.5555555555556
151460003260,295,4,3,12,14,9,8,4,18,14,28,17,14,18,12,34,86,1.35593220338983,9.83050847457627,44.0677966101695,44.7457627118644
151460003261,315,11,10,11,14,14,8,14,20,8,15,29,10,21,25,24,81,3.49206349206349,11.1111111111111,44.1269841269841,41.2698412698413
151460003262,249,5,11,14,13,6,6,11,9,14,17,18,5,11,29,36,44,2.00803212851406,15.2610441767068,38.9558232931727,43.7751004016064
151460003263,150,4,5,4,2,3,9,9,8,13,7,6,9,6,14,29,22,2.66666666666667,7.33333333333333,46.6666666666667,43.3333333333333
151460003264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460003265,106,10,6,6,3,0,4,12,18,12,7,9,5,2,8,2,2,9.43396226415094,14.1509433962264,65.0943396226415,11.3207547169811
151460003266,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,40,60
151460003267,435,5,6,10,9,9,19,17,20,22,21,26,37,56,49,54,75,1.14942528735632,5.74712643678161,52.183908045977,40.9195402298851
151460003268,64,0,0,2,5,1,4,3,3,1,4,4,10,7,7,5,8,0,10.9375,57.8125,31.25
151460003269,493,20,25,26,32,22,31,29,30,40,53,49,41,38,22,15,20,4.05679513184584,16.8356997971602,67.5456389452333,11.5618661257607
151460003270,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,100,0
151460003271,292,8,13,14,9,13,11,23,21,20,26,14,17,20,15,17,51,2.73972602739726,12.3287671232877,56.5068493150685,28.4246575342466
151460003272,178,9,16,5,7,4,7,10,21,24,13,14,11,9,15,8,5,5.0561797752809,15.7303370786517,63.4831460674157,15.7303370786517
151460003273,251,11,8,10,10,10,16,17,29,33,16,15,12,8,14,9,33,4.38247011952191,11.1553784860558,62.1513944223108,22.3107569721116
151460003274,19,2,0,2,1,2,0,0,3,3,0,2,2,0,0,0,2,10.5263157894737,15.7894736842105,63.1578947368421,10.5263157894737
151460003275,288,9,5,10,15,10,15,22,23,21,23,21,13,28,20,20,33,3.125,10.4166666666667,61.1111111111111,25.3472222222222
151460003276,282,11,12,9,6,13,16,23,16,29,27,17,15,16,13,24,35,3.90070921985816,9.57446808510638,60.9929078014184,25.531914893617
151460003277,373,12,12,14,8,29,21,27,19,16,16,37,39,50,26,23,24,3.2171581769437,9.11528150134048,68.0965147453083,19.5710455764075
151460003278,187,5,5,6,11,10,4,9,9,13,14,14,12,11,9,12,43,2.67379679144385,11.7647058823529,51.3368983957219,34.2245989304813
151460003279,277,7,15,11,7,11,12,11,10,27,30,19,22,19,22,12,42,2.52707581227437,11.913357400722,58.1227436823105,27.4368231046931
151460003280,307,17,12,7,8,12,25,50,47,43,26,20,13,9,2,8,8,5.53745928338762,8.79478827361564,79.8045602605863,5.86319218241042
151460003281,149,2,4,4,5,4,5,2,9,16,14,13,8,10,9,13,31,1.34228187919463,8.7248322147651,54.3624161073826,35.5704697986577
151460003282,233,4,6,9,9,4,4,4,17,12,21,18,16,22,14,13,60,1.71673819742489,10.3004291845494,50.6437768240343,37.3390557939914
151460003283,357,9,13,13,10,8,5,14,23,30,15,17,15,13,39,63,70,2.52100840336134,10.0840336134454,39.2156862745098,48.1792717086835
151460003284,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,100,0
151460003285,365,7,10,11,12,14,16,11,16,31,28,9,12,14,29,55,90,1.91780821917808,9.04109589041096,41.3698630136986,47.6712328767123
151460003286,339,6,19,11,10,7,12,8,15,33,19,18,14,19,22,53,73,1.76991150442478,11.7994100294985,42.7728613569322,43.6578171091445
151460003287,230,8,9,9,5,11,11,9,10,16,14,14,10,5,18,31,50,3.47826086956522,10,43.4782608695652,43.0434782608696
151460003288,285,3,10,13,10,13,6,12,15,16,20,15,14,13,24,43,58,1.05263157894737,11.5789473684211,43.5087719298246,43.859649122807
151460003289,212,3,11,12,11,6,8,8,13,21,18,10,6,9,10,31,35,1.41509433962264,16.0377358490566,46.6981132075472,35.8490566037736
151460003290,263,5,10,12,12,14,9,8,11,16,31,12,7,14,20,27,55,1.90114068441065,12.9277566539924,46.3878326996198,38.7832699619772
151460003291,215,5,5,10,7,13,4,8,14,18,10,12,13,15,22,24,35,2.32558139534884,10.2325581395349,49.7674418604651,37.6744186046512
151460003292,276,8,9,3,25,19,7,18,13,13,30,24,22,24,18,23,20,2.89855072463768,13.4057971014493,61.5942028985507,22.1014492753623
151460003293,429,21,12,11,12,14,10,28,35,33,24,20,20,60,54,43,32,4.8951048951049,8.15850815850816,56.8764568764569,30.0699300699301
151460003294,490,19,15,19,23,28,30,29,49,48,50,45,36,24,21,18,36,3.87755102040816,11.6326530612245,69.1836734693878,15.3061224489796
151460003295,384,6,8,17,12,13,13,14,25,22,23,21,20,55,48,42,45,1.5625,9.63541666666667,53.6458333333333,35.15625
151460003296,274,16,11,13,16,9,8,25,27,34,30,12,7,8,16,18,24,5.83941605839416,14.5985401459854,58.3941605839416,21.1678832116788
151460003297,117,3,4,1,2,2,10,11,12,10,9,7,4,4,2,1,35,2.56410256410256,5.98290598290598,58.974358974359,32.4786324786325
151460003298,82,5,2,2,2,3,1,6,11,6,6,2,7,4,4,7,14,6.09756097560976,7.31707317073171,56.0975609756098,30.4878048780488
151460003299,532,14,25,35,28,37,29,6,22,54,59,51,42,31,39,25,35,2.63157894736842,16.5413533834586,62.218045112782,18.609022556391
151460003300,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,100,0
151460003301,230,11,8,9,10,14,15,17,24,24,24,17,8,11,11,9,18,4.78260869565217,11.7391304347826,66.9565217391304,16.5217391304348
151460003302,99,4,5,4,4,3,1,10,15,10,9,4,5,2,4,4,15,4.04040404040404,13.1313131313131,59.5959595959596,23.2323232323232
151460003303,68,4,3,0,3,3,5,4,4,10,4,6,5,3,3,3,8,5.88235294117647,8.82352941176471,64.7058823529412,20.5882352941176
151460003304,264,15,10,9,10,6,11,17,19,16,17,20,12,17,21,28,36,5.68181818181818,10.9848484848485,51.1363636363636,32.1969696969697
151460003305,364,12,8,7,11,12,18,26,30,38,31,27,21,20,14,16,73,3.2967032967033,7.14285714285714,61.2637362637363,28.2967032967033
151460003306,49,0,0,1,1,4,2,4,2,1,4,0,4,7,2,8,9,0,4.08163265306122,57.1428571428571,38.7755102040816
151460003307,302,39,24,15,7,2,14,28,63,39,30,11,7,3,13,5,2,12.9139072847682,15.2317880794702,65.2317880794702,6.62251655629139
151460003308,318,10,10,9,14,17,21,12,14,18,23,29,31,26,27,21,36,3.14465408805031,10.377358490566,60.062893081761,26.4150943396226
151460003309,399,18,21,7,8,10,22,43,47,35,24,28,23,32,21,20,40,4.51127819548872,9.02255639097744,66.1654135338346,20.3007518796992
151460003310,109,5,2,4,5,2,4,5,6,7,11,4,2,11,15,11,15,4.58715596330275,10.0917431192661,47.7064220183486,37.6146788990826
151460003311,224,11,8,12,7,11,9,12,18,19,16,16,16,20,11,17,21,4.91071428571429,12.0535714285714,61.1607142857143,21.875
151460003312,215,10,6,4,4,3,12,17,17,19,14,7,17,14,12,15,44,4.65116279069768,6.51162790697674,55.8139534883721,33.0232558139535
151460003313,254,9,9,9,7,10,11,11,16,19,23,14,17,19,18,26,36,3.54330708661417,9.84251968503937,55.1181102362205,31.496062992126
151460003314,288,8,7,14,12,13,4,7,13,26,14,29,16,15,39,29,42,2.77777777777778,11.4583333333333,47.5694444444444,38.1944444444444
151460003315,315,13,17,13,4,5,2,7,25,29,21,15,7,10,39,51,57,4.12698412698413,10.7936507936508,38.4126984126984,46.6666666666667
151460003316,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,100,0
151460003317,192,9,6,3,6,7,17,27,19,9,17,11,12,15,12,8,14,4.6875,7.8125,69.7916666666667,17.7083333333333
151460003318,399,15,23,9,20,5,5,15,17,35,31,16,15,27,50,57,59,3.7593984962406,13.0325814536341,41.6040100250627,41.6040100250627
151460003319,172,6,8,12,8,2,7,8,10,16,16,12,8,6,22,21,10,3.48837209302326,16.2790697674419,49.4186046511628,30.8139534883721
151460003321,244,9,3,8,7,11,4,12,14,13,13,20,25,26,20,23,36,3.68852459016393,7.37704918032787,56.5573770491803,32.3770491803279
151460003322,374,8,8,6,11,13,10,11,15,21,20,25,27,40,49,45,65,2.13903743315508,6.68449197860963,48.6631016042781,42.5133689839572
151460003323,145,8,10,2,3,6,6,7,9,4,8,13,8,10,5,8,38,5.51724137931035,10.3448275862069,48.9655172413793,35.1724137931034
151460003324,364,19,19,18,14,20,12,21,15,25,25,25,22,15,28,26,60,5.21978021978022,14.010989010989,49.4505494505495,31.3186813186813
151460003325,210,11,7,13,4,2,8,11,11,10,15,16,14,17,15,18,38,5.23809523809524,11.4285714285714,49.5238095238095,33.8095238095238
151460003326,221,11,7,7,9,9,11,11,12,14,11,7,18,19,10,18,47,4.97737556561086,10.4072398190045,50.6787330316742,33.9366515837104
151460003327,175,10,8,5,6,6,10,15,13,7,11,7,10,4,15,11,37,5.71428571428571,10.8571428571429,47.4285714285714,36
151460003328,219,7,9,12,4,4,12,15,11,18,15,14,11,17,20,25,25,3.19634703196347,11.4155251141553,53.4246575342466,31.9634703196347
151460003329,283,19,22,7,8,6,4,12,30,32,22,12,11,10,22,21,45,6.71378091872792,13.0742049469965,49.1166077738516,31.095406360424
151460003330,253,6,9,16,6,5,7,3,13,21,24,14,12,16,26,33,42,2.37154150197628,12.2529644268775,45.4545454545455,39.9209486166008
151460003331,224,3,8,7,3,2,17,18,14,17,7,8,11,31,27,31,20,1.33928571428571,8.03571428571429,55.8035714285714,34.8214285714286
151460003332,364,14,10,2,5,7,19,28,26,25,19,25,23,58,47,31,25,3.84615384615385,4.67032967032967,63.1868131868132,28.2967032967033
151460003333,38,2,1,2,3,3,1,0,3,1,1,4,2,2,6,3,4,5.26315789473684,15.7894736842105,44.7368421052632,34.2105263157895
151460003334,162,6,7,4,1,7,11,13,18,15,10,6,7,17,20,10,10,3.7037037037037,7.40740740740741,64.1975308641975,24.6913580246914
151460003335,435,20,40,29,31,14,13,20,27,27,38,22,22,34,29,40,29,4.59770114942529,22.9885057471264,49.8850574712644,22.5287356321839
151460003336,233,7,4,10,14,11,4,7,13,17,14,16,5,21,39,30,21,3.00429184549356,12.0171673819742,46.3519313304721,38.6266094420601
151460003337,293,6,10,8,8,5,10,16,21,11,9,15,17,31,53,43,30,2.04778156996587,8.87372013651877,46.0750853242321,43.0034129692833
151460003338,225,8,15,2,4,5,9,13,12,21,19,11,8,12,14,28,44,3.55555555555556,9.33333333333333,48.8888888888889,38.2222222222222
151460003339,187,3,7,4,6,8,5,11,18,23,13,8,8,17,15,17,24,1.60427807486631,9.09090909090909,59.3582887700535,29.9465240641711
151460003340,277,1,4,6,9,8,10,6,9,16,14,16,17,27,35,48,51,0.36101083032491,6.85920577617329,44.4043321299639,48.3754512635379
151460003341,357,16,18,8,8,8,13,38,31,32,35,32,22,22,16,15,43,4.48179271708684,9.52380952380952,65.266106442577,20.7282913165266
151460003342,331,21,15,17,9,21,22,36,25,29,26,18,14,22,14,11,31,6.34441087613293,12.3867069486405,64.3504531722054,16.9184290030212
151460003343,357,21,19,15,13,23,16,39,43,38,37,20,8,19,13,15,18,5.88235294117647,13.1652661064426,68.0672268907563,12.8851540616246
151460003344,156,7,8,5,6,7,7,21,12,17,20,11,2,4,12,9,8,4.48717948717949,12.1794871794872,64.7435897435898,18.5897435897436
151460003345,82,3,3,3,0,0,6,9,9,11,4,4,8,4,6,9,3,3.65853658536585,7.31707317073171,67.0731707317073,21.9512195121951
151460003346,54,0,2,3,1,3,4,2,5,2,2,8,5,1,4,4,8,0,11.1111111111111,59.2592592592593,29.6296296296296
151460003347,17,0,0,3,1,0,1,2,1,0,2,4,1,0,0,1,1,0,23.5294117647059,64.7058823529412,11.7647058823529
