SEZ2011,P1,ST1,ST2,%ST,FST,%MST,ST9,ST10,ST11,ST12,ST13,%STCONTEU,%STCONTAF,%STCONTAM,%STCONTAS,%STCONTOC,PF1,DMFAM,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,RES1,RES2,RES3,ST1,ST2,ST3,ST/RES1,ST/RES2,ST/RES3
151460004760.00000000,265,52,31,19.622641509434,21,40.3846153846154,18,13,6,15,0,34.6153846153846,25,11.5384615384615,28.8461538461538,0,116,2.28448275862069,19,19,18,16,18,23,19,22,26,12,14,10,10,4,14,21,113,93,59,25,24,3,22.1238938053097,25.8064516129032,5.08474576271186
151460004761.00000000,0,0,0,#DIV/0!,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
151460004762.00000000,323,149,76,46.1300309597523,73,48.993288590604,9,20,10,110,0,6.04026845637584,13.4228187919463,6.71140939597315,73.8255033557047,0,148,2.18243243243243,23,17,14,13,25,17,21,30,26,38,19,14,9,11,10,36,109,134,80,71,68,10,65.1376146788991,50.7462686567164,12.5
151460004763.00000000,153,62,35,40.5228758169935,27,43.5483870967742,1,6,5,50,0,1.61290322580645,9.67741935483871,8.06451612903226,80.6451612903226,0,74,2.06756756756757,11,9,6,6,6,12,14,15,13,19,6,5,5,1,5,20,50,67,36,31,29,2,62,43.2835820895522,5.55555555555556
151460004764.00000000,9,7,1,77.7777777777778,6,85.7142857142857,3,0,4,0,0,42.8571428571429,0,57.1428571428571,0,0,8,1.125,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,1,2,5,2,2,5,0,100,100,0
151460004765.00000000,289,159,86,55.0173010380623,73,45.9119496855346,20,13,52,74,0,12.5786163522013,8.17610062893082,32.7044025157233,46.5408805031447,0,132,2.18939393939394,18,19,14,14,14,24,23,35,29,16,17,13,15,10,9,19,103,120,66,77,73,9,74.7572815533981,60.8333333333333,13.6363636363636
151460004766.00000000,203,100,58,49.2610837438424,42,42,15,23,27,35,0,15,23,27,35,0,90,2.25555555555556,19,10,10,10,10,17,18,13,20,22,13,4,9,3,11,14,76,86,41,51,45,4,67.1052631578947,52.3255813953488,9.75609756097561
151460004767.00000000,86,30,18,34.8837209302326,12,40,4,14,9,3,0,13.3333333333333,46.6666666666667,30,10,0,39,2.20512820512821,3,1,0,7,5,8,7,5,7,8,11,1,3,4,9,7,24,38,24,14,16,0,58.3333333333333,42.1052631578947,0
151460004768.00000000,266,131,72,49.2481203007519,59,45.0381679389313,15,41,19,56,0,11.4503816793893,31.2977099236641,14.5038167938931,42.7480916030534,0,124,2.14516129032258,25,14,8,15,14,22,21,19,27,28,20,14,9,2,10,18,98,115,53,56,63,12,57.1428571428571,54.7826086956522,22.6415094339623
151460004769.00000000,247,68,42,27.5303643724696,26,38.2352941176471,4,16,17,31,0,5.88235294117647,23.5294117647059,25,45.5882352941176,0,134,1.84328358208955,13,5,5,10,11,13,13,16,33,23,17,17,10,9,13,39,57,102,88,26,38,4,45.6140350877193,37.2549019607843,4.54545454545455
151460004770.00000000,186,17,9,9.13978494623656,8,47.0588235294118,1,11,5,0,0,5.88235294117647,64.7058823529412,29.4117647058823,0,0,86,2.16279069767442,12,4,9,12,9,12,21,20,16,13,14,10,15,5,8,6,58,84,44,6,11,0,10.3448275862069,13.0952380952381,0
151460004771.00000000,682,243,125,35.6304985337243,118,48.559670781893,19,69,71,84,0,7.81893004115226,28.3950617283951,29.2181069958848,34.5679012345679,0,341,2,39,35,33,30,26,36,72,72,69,51,42,23,37,26,21,70,199,306,177,103,129,11,51.7587939698492,42.156862745098,6.21468926553672
151460004772.00000000,339,143,69,42.1828908554572,74,51.7482517482518,8,19,44,72,0,5.59440559440559,13.2867132867133,30.7692307692308,50.3496503496504,0,173,1.95953757225434,18,21,13,14,12,13,22,26,39,33,21,17,17,17,12,44,91,141,107,55,77,11,60.4395604395604,54.6099290780142,10.2803738317757
151460004773.00000000,401,163,96,40.6483790523691,67,41.1042944785276,22,42,33,66,0,13.4969325153374,25.7668711656442,20.2453987730061,40.4907975460123,0,225,1.78222222222222,25,17,17,14,12,30,30,47,39,28,24,17,13,26,16,46,115,168,118,72,83,8,62.6086956521739,49.4047619047619,6.77966101694915
151460004774.00000000,367,103,53,28.0653950953678,50,48.5436893203884,38,13,20,32,0,36.8932038834951,12.621359223301,19.4174757281553,31.0679611650485,0,204,1.79901960784314,19,11,14,11,16,26,34,30,38,27,25,15,27,17,22,35,97,154,116,37,63,3,38.1443298969072,40.9090909090909,2.58620689655172
151460004775.00000000,177,67,36,37.8531073446328,31,46.2686567164179,17,5,17,28,0,25.3731343283582,7.46268656716418,25.3731343283582,41.7910447761194,0,94,1.88297872340426,6,7,7,10,8,6,17,14,13,13,15,8,9,11,6,27,44,72,61,25,38,4,56.8181818181818,52.7777777777778,6.55737704918033
151460004776.00000000,244,43,15,17.6229508196721,28,65.1162790697674,5,10,19,9,0,11.6279069767442,23.2558139534884,44.1860465116279,20.9302325581395,0,123,1.98373983739837,8,11,12,12,11,7,7,21,19,26,21,17,19,9,14,30,61,94,89,18,24,1,29.5081967213115,25.531914893617,1.12359550561798
151460004777.00000000,444,194,113,43.6936936936937,81,41.7525773195876,17,30,27,120,0,8.76288659793815,15.4639175257732,13.9175257731959,61.8556701030928,0,223,1.99103139013453,27,19,12,14,23,39,49,34,42,20,32,22,15,22,21,53,134,177,133,89,98,7,66.4179104477612,55.3672316384181,5.26315789473684
151460004778.00000000,0,0,0,#DIV/0!,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
151460004779.00000000,116,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,60,1.93333333333333,4,0,2,3,5,0,2,3,4,6,5,4,5,13,27,33,14,20,82,0,0,0,0,0,0
151460004780.00000000,299,3,0,1.00334448160535,3,100,3,0,0,0,0,100,0,0,0,0,147,2.03401360544218,16,13,12,8,9,6,7,17,21,17,20,13,15,18,37,70,64,82,153,0,2,1,0,2.4390243902439,0.65359477124183
151460004781.00000000,182,10,3,5.49450549450549,7,70,1,0,0,9,0,10,0,0,90,0,76,2.39473684210526,4,9,14,5,11,4,3,5,15,26,11,6,8,10,14,37,47,60,75,6,4,0,12.7659574468085,6.66666666666667,0
151460004782.00000000,137,8,1,5.83941605839416,7,87.5,2,0,1,5,0,25,0,12.5,62.5,0,63,2.17460317460317,8,5,4,1,8,5,7,6,9,6,3,4,6,15,23,27,31,31,75,2,6,0,6.45161290322581,19.3548387096774,0
151460004783.00000000,166,36,19,21.6867469879518,17,47.2222222222222,0,19,9,8,0,0,52.7777777777778,25,22.2222222222222,0,83,2,5,9,11,6,4,9,10,7,12,15,11,17,15,10,8,17,44,55,67,16,17,3,36.3636363636364,30.9090909090909,4.47761194029851
151460004784.00000000,230,40,20,17.3913043478261,20,50,0,19,12,9,0,0,47.5,30,22.5,0,122,1.88524590163934,4,8,6,10,12,7,11,14,16,23,23,13,19,10,15,39,47,87,96,18,17,5,38.2978723404255,19.5402298850575,5.20833333333333
151460004785.00000000,12,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3,4,1,1,1,2,2,0,0,0,1,3,1,0,0,0,0,0,7,5,0,0,0,0,0,0,#DIV/0!
151460004786.00000000,3,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,#DIV/0!
151460004787.00000000,0,0,0,#DIV/0!,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
151460004788.00000000,402,67,34,16.6666666666667,33,49.2537313432836,13,11,15,28,0,19.4029850746269,16.4179104477612,22.3880597014925,41.7910447761194,0,211,1.90521327014218,14,27,15,13,11,13,25,35,32,40,28,18,28,23,23,57,93,160,149,25,41,1,26.8817204301075,25.625,0.671140939597315
151460004789.00000000,244,62,27,25.4098360655738,35,56.4516129032258,12,7,26,17,0,19.3548387096774,11.2903225806452,41.9354838709677,27.4193548387097,0,132,1.84848484848485,10,12,7,11,16,5,15,16,26,17,20,11,15,18,13,32,61,94,89,26,29,7,42.6229508196721,30.8510638297872,7.86516853932584
151460004790.00000000,117,4,2,3.41880341880342,2,50,3,1,0,0,0,75,25,0,0,0,68,1.72058823529412,5,5,2,1,3,0,3,17,11,7,10,2,9,10,7,25,16,48,53,0,4,0,0,8.33333333333333,0
151460004791.00000000,161,15,9,9.3167701863354,6,40,1,0,1,13,0,6.66666666666667,0,6.66666666666667,86.6666666666667,0,84,1.91666666666667,9,5,5,5,2,14,12,11,12,12,13,16,11,9,9,16,40,60,61,4,8,3,10,13.3333333333333,4.91803278688525
151460004792.00000000,442,38,11,8.5972850678733,27,71.0526315789474,7,4,13,14,0,18.421052631579,10.5263157894737,34.2105263157895,36.8421052631579,0,232,1.9051724137931,23,19,14,8,13,18,26,39,42,29,35,16,30,23,37,70,95,171,176,19,17,2,20,9.94152046783626,1.13636363636364
151460004793.00000000,232,21,9,9.05172413793103,12,57.1428571428571,4,0,15,2,0,19.047619047619,0,71.4285714285714,9.52380952380952,0,100,2.32,21,14,18,12,8,15,10,28,22,22,17,8,8,6,8,15,88,99,45,10,11,0,11.3636363636364,11.1111111111111,0
151460004794.00000000,393,35,17,8.9058524173028,18,51.4285714285714,6,0,23,6,0,17.1428571428571,0,65.7142857142857,17.1428571428571,0,189,2.07936507936508,18,16,9,15,20,24,13,29,25,26,33,35,28,20,25,57,102,126,165,18,14,3,17.6470588235294,11.1111111111111,1.81818181818182
151460004795.00000000,243,60,33,24.6913580246914,27,45,6,3,17,34,0,10,5,28.3333333333333,56.6666666666667,0,128,1.8984375,22,12,6,4,6,12,16,36,25,15,13,20,13,7,9,27,62,105,76,26,32,2,41.9354838709677,30.4761904761905,2.63157894736842
151460004796.00000000,190,38,15,20,23,60.5263157894737,4,1,7,26,0,10.5263157894737,2.63157894736842,18.421052631579,68.421052631579,0,97,1.95876288659794,12,12,6,9,8,8,13,16,26,21,11,7,4,15,7,15,55,87,48,14,22,2,25.4545454545455,25.2873563218391,4.16666666666667
151460004797.00000000,21,6,3,28.5714285714286,3,50,5,1,0,0,0,83.3333333333333,16.6666666666667,0,0,0,4,5.25,0,1,1,0,0,0,3,0,0,2,5,3,3,2,1,0,2,10,9,2,4,0,100,40,0
151460004798.00000000,344,83,38,24.1279069767442,45,54.2168674698795,6,5,13,59,0,7.2289156626506,6.02409638554217,15.6626506024096,71.0843373493976,0,172,2,14,10,19,20,14,19,27,24,28,33,15,14,26,18,18,45,96,127,121,38,41,4,39.5833333333333,32.2834645669291,3.30578512396694
151460004799.00000000,291,45,21,15.4639175257732,24,53.3333333333333,5,11,11,18,0,11.1111111111111,24.4444444444444,24.4444444444444,40,0,147,1.97959183673469,13,15,9,10,15,17,17,20,13,22,22,20,16,14,17,51,79,94,118,24,14,7,30.379746835443,14.8936170212766,5.93220338983051
151460004800.00000000,245,19,12,7.75510204081633,7,36.8421052631579,5,5,8,1,0,26.3157894736842,26.3157894736842,42.1052631578947,5.26315789473684,0,131,1.87022900763359,9,9,10,14,11,6,10,13,20,26,21,16,10,17,13,40,59,90,96,6,8,5,10.1694915254237,8.88888888888889,5.20833333333333
151460004801.00000000,0,0,0,#DIV/0!,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
151460004802.00000000,62,1,1,1.61290322580645,0,0,0,0,1,0,0,0,0,100,0,0,0,#DIV/0!,0,0,0,0,3,23,28,5,1,2,0,0,0,0,0,0,26,36,0,0,1,0,0,2.77777777777778,#DIV/0!
151460004803.00000000,350,43,19,12.2857142857143,24,55.8139534883721,14,4,12,13,0,32.5581395348837,9.30232558139535,27.906976744186,30.2325581395349,0,189,1.85185185185185,15,11,14,12,9,13,19,28,33,16,29,20,18,18,25,70,74,125,151,16,20,7,21.6216216216216,16,4.63576158940397
151460004804.00000000,0,0,0,#DIV/0!,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
151460004805.00000000,277,79,36,28.5198555956679,43,54.4303797468354,7,9,17,46,0,8.86075949367089,11.3924050632911,21.5189873417721,58.2278481012658,0,135,2.05185185185185,16,17,13,7,7,20,14,27,20,28,18,18,17,11,14,30,80,107,90,31,42,6,38.75,39.2523364485981,6.66666666666667
151460004806.00000000,235,98,46,41.7021276595745,52,53.0612244897959,4,10,22,62,0,4.08163265306122,10.2040816326531,22.4489795918367,63.265306122449,0,113,2.07964601769911,16,7,9,8,16,19,20,19,20,21,16,13,14,9,4,24,75,96,64,48,42,8,64,43.75,12.5
151460004807.00000000,286,131,64,45.8041958041958,67,51.1450381679389,11,20,10,90,0,8.3969465648855,15.2671755725191,7.63358778625954,68.7022900763359,0,155,1.84516129032258,20,14,5,5,24,15,29,33,28,27,20,9,12,8,14,23,83,137,66,54,72,5,65.0602409638554,52.5547445255475,7.57575757575758
151460004808.00000000,221,78,45,35.2941176470588,33,42.3076923076923,5,13,16,44,0,6.41025641025641,16.6666666666667,20.5128205128205,56.4102564102564,0,114,1.93859649122807,16,9,6,8,11,19,17,21,23,16,16,8,12,7,14,18,69,93,59,33,43,2,47.8260869565217,46.2365591397849,3.38983050847458
151460004809.00000000,112,14,7,12.5,7,50,0,4,2,8,0,0,28.5714285714286,14.2857142857143,57.1428571428571,0,52,2.15384615384615,5,5,5,4,5,6,8,10,4,10,10,11,6,6,4,13,30,42,40,7,7,0,23.3333333333333,16.6666666666667,0
151460004810.00000000,332,50,24,15.0602409638554,26,52,8,13,7,22,0,16,26,14,44,0,184,1.80434782608696,13,17,8,3,12,8,21,43,35,29,24,21,30,17,16,35,61,152,119,12,35,3,19.672131147541,23.0263157894737,2.52100840336134
151460004811.00000000,202,31,17,15.3465346534653,14,45.1612903225807,0,4,6,21,0,0,12.9032258064516,19.3548387096774,67.741935483871,0,102,1.98039215686275,7,8,4,6,9,13,10,17,14,17,18,13,12,13,16,25,47,76,79,10,16,5,21.2765957446808,21.0526315789474,6.32911392405063
151460004812.00000000,225,51,24,22.6666666666667,27,52.9411764705882,0,20,15,16,0,0,39.2156862745098,29.4117647058823,31.3725490196078,0,99,2.27272727272727,15,10,15,14,7,10,16,17,17,22,17,17,9,10,10,19,71,89,65,30,19,2,42.2535211267606,21.3483146067416,3.07692307692308
151460004813.00000000,13,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,7,1.85714285714286,0,0,0,0,1,1,1,0,2,0,1,1,2,1,2,1,2,4,7,0,0,0,0,0,0
151460004814.00000000,112,26,14,23.2142857142857,12,46.1538461538462,1,3,6,16,0,3.84615384615385,11.5384615384615,23.0769230769231,61.5384615384615,0,54,2.07407407407407,1,5,8,7,5,2,4,7,15,7,5,5,11,6,11,13,28,38,46,10,13,3,35.7142857142857,34.2105263157895,6.52173913043478
151460004815.00000000,111,21,9,18.9189189189189,12,57.1428571428571,2,6,9,4,0,9.52380952380952,28.5714285714286,42.8571428571429,19.047619047619,0,59,1.88135593220339,7,4,3,3,6,6,4,6,11,6,9,7,4,8,5,22,29,36,46,11,8,2,37.9310344827586,22.2222222222222,4.34782608695652
151460004816.00000000,97,45,28,46.3917525773196,17,37.7777777777778,9,9,14,13,0,20,20,31.1111111111111,28.8888888888889,0,55,1.76363636363636,6,4,1,2,9,8,8,15,11,9,6,7,2,2,1,6,30,49,18,15,25,5,50,51.0204081632653,27.7777777777778
151460004817.00000000,114,29,13,25.4385964912281,16,55.1724137931034,0,16,8,5,0,0,55.1724137931034,27.5862068965517,17.2413793103448,0,59,1.93220338983051,2,5,4,12,4,5,3,5,11,13,10,6,12,3,7,12,32,42,40,12,15,2,37.5,35.7142857142857,5
151460004818.00000000,80,4,1,5,3,75,1,0,0,3,0,25,0,0,75,0,35,2.28571428571429,1,2,6,1,4,5,1,2,7,6,6,8,1,8,7,15,19,22,39,1,3,0,5.26315789473684,13.6363636363636,0
151460004819.00000000,69,4,2,5.79710144927536,2,50,1,0,0,3,0,25,0,0,75,0,33,2.09090909090909,2,3,0,2,6,3,3,3,3,4,6,6,7,7,5,9,16,19,34,2,2,0,12.5,10.5263157894737,0
151460004820.00000000,78,5,1,6.41025641025641,4,80,4,0,0,1,0,80,0,0,20,0,38,2.05263157894737,2,4,3,3,7,4,3,9,5,4,7,6,2,2,9,8,23,28,27,1,4,0,4.34782608695652,14.2857142857143,0
151460004821.00000000,184,20,9,10.8695652173913,11,55,0,5,8,7,0,0,25,40,35,0,101,1.82178217821782,3,3,6,5,9,8,12,16,10,14,13,6,17,16,18,28,34,65,85,5,15,0,14.7058823529412,23.0769230769231,0
151460004822.00000000,110,8,5,7.27272727272727,3,37.5,0,1,3,4,0,0,12.5,37.5,50,0,59,1.86440677966102,4,4,2,6,2,4,4,7,11,11,6,5,8,6,6,24,22,39,49,3,4,1,13.6363636363636,10.2564102564103,2.04081632653061
151460004823.00000000,343,95,37,27.6967930029155,58,61.0526315789474,15,2,15,63,0,15.7894736842105,2.10526315789474,15.7894736842105,66.3157894736842,0,176,1.94886363636364,9,14,9,8,13,12,18,26,29,30,26,17,22,23,21,66,65,129,149,31,58,6,47.6923076923077,44.9612403100775,4.02684563758389
151460004824.00000000,329,32,18,9.72644376899696,14,43.75,4,9,2,17,0,12.5,28.125,6.25,53.125,0,160,2.05625,23,11,18,14,10,8,22,33,32,31,29,14,18,12,8,46,84,147,98,15,15,2,17.8571428571429,10.2040816326531,2.04081632653061
151460004825.00000000,319,72,39,22.5705329153605,33,45.8333333333333,11,12,21,28,0,15.2777777777778,16.6666666666667,29.1666666666667,38.8888888888889,0,166,1.92168674698795,10,14,8,17,16,19,16,28,26,34,23,16,18,11,18,45,84,127,108,29,38,5,34.5238095238095,29.9212598425197,4.62962962962963
151460004826.00000000,488,167,87,34.2213114754098,80,47.9041916167665,26,23,30,88,0,15.5688622754491,13.7724550898204,17.9640718562874,52.6946107784431,0,256,1.90625,21,19,16,25,35,31,27,32,40,46,36,19,25,18,33,65,147,181,160,83,78,6,56.4625850340136,43.0939226519337,3.75
151460004827.00000000,338,41,17,12.1301775147929,24,58.5365853658537,8,0,14,19,0,19.5121951219512,0,34.1463414634146,46.3414634146342,0,181,1.86740331491713,11,15,15,10,12,13,19,27,31,30,28,22,25,17,19,44,76,135,127,18,22,1,23.6842105263158,16.2962962962963,0.78740157480315
151460004828.00000000,418,111,43,26.555023923445,68,61.2612612612613,19,21,52,19,0,17.1171171171171,18.9189189189189,46.8468468468469,17.1171171171171,0,237,1.76371308016878,21,14,9,9,14,30,40,49,28,23,25,28,26,31,14,57,97,165,156,38,67,6,39.1752577319588,40.6060606060606,3.84615384615385
151460004829.00000000,3,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,#DIV/0!,#DIV/0!,0
151460004830.00000000,260,132,63,50.7692307692308,69,52.2727272727273,11,24,18,79,0,8.33333333333333,18.1818181818182,13.6363636363636,59.8484848484849,0,140,1.85714285714286,16,12,9,10,18,15,28,23,23,34,15,19,13,11,5,9,80,123,57,52,68,12,65,55.2845528455285,21.0526315789474
151460004831.00000000,379,111,57,29.287598944591,54,48.6486486486487,8,19,24,60,0,7.20720720720721,17.1171171171171,21.6216216216216,54.0540540540541,0,224,1.69196428571429,14,14,9,11,10,12,28,29,34,33,29,19,18,20,20,79,70,153,156,39,64,8,55.7142857142857,41.8300653594771,5.12820512820513
151460004832.00000000,66,1,0,1.51515151515152,1,100,0,0,1,0,0,0,0,100,0,0,33,2,2,3,4,4,3,1,1,4,3,6,3,5,5,5,6,11,17,17,32,1,0,0,5.88235294117647,0,0
151460004833.00000000,351,76,41,21.6524216524216,35,46.0526315789474,15,15,9,37,0,19.7368421052632,19.7368421052632,11.8421052631579,48.6842105263158,0,177,1.98305084745763,24,16,14,17,12,20,24,41,29,30,26,20,24,18,8,28,103,150,98,28,40,8,27.1844660194175,26.6666666666667,8.16326530612245
151460004834.00000000,328,15,4,4.57317073170732,11,73.3333333333333,5,0,3,7,0,33.3333333333333,0,20,46.6666666666667,0,165,1.98787878787879,4,10,11,14,11,10,8,12,29,29,23,23,18,28,25,73,60,101,167,4,9,2,6.66666666666667,8.91089108910891,1.19760479041916
151460004835.00000000,425,60,24,14.1176470588235,36,60,15,16,21,8,0,25,26.6666666666667,35,13.3333333333333,0,227,1.87224669603524,11,25,12,19,7,22,22,32,33,31,30,18,27,27,37,72,96,148,181,23,29,8,23.9583333333333,19.5945945945946,4.41988950276243
151460004836.00000000,436,37,22,8.48623853211009,15,40.5405405405405,2,5,14,16,0,5.40540540540541,13.5135135135135,37.8378378378378,43.2432432432432,0,253,1.72332015810277,12,10,10,9,14,13,31,40,37,21,32,28,38,31,32,78,68,161,207,9,26,2,13.2352941176471,16.1490683229814,0.966183574879227
151460004837.00000000,216,48,27,22.2222222222222,21,43.75,9,6,15,18,0,18.75,12.5,31.25,37.5,0,115,1.87826086956522,10,8,9,9,7,10,19,14,15,19,14,14,12,11,12,33,53,81,82,22,26,0,41.5094339622642,32.0987654320988,0
151460004838.00000000,110,1,0,0.909090909090909,1,100,1,0,0,0,0,100,0,0,0,0,70,1.57142857142857,1,1,4,2,3,4,3,10,6,9,7,7,6,8,5,34,15,35,60,0,0,1,0,0,1.66666666666667
151460004839.00000000,416,96,51,23.0769230769231,45,46.875,5,26,23,42,0,5.20833333333333,27.0833333333333,23.9583333333333,43.75,0,230,1.80869565217391,22,19,14,7,14,19,25,42,35,31,30,22,17,29,27,63,95,163,158,40,53,3,42.1052631578947,32.5153374233129,1.89873417721519
151460004840.00000000,15,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,11,1.36363636363636,0,0,0,0,0,0,0,3,1,0,2,1,1,1,2,4,0,6,9,0,0,0,#DIV/0!,0,0
151460004841.00000000,91,10,5,10.989010989011,5,50,6,4,0,0,0,60,40,0,0,0,47,1.93617021276596,5,3,2,3,6,3,2,1,4,4,6,7,11,5,12,17,22,17,52,5,5,0,22.7272727272727,29.4117647058823,0
151460004842.00000000,52,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,22,2.36363636363636,3,1,3,2,5,1,2,3,4,6,5,3,2,2,3,7,15,20,17,0,0,0,0,0,0
151460004843.00000000,76,9,5,11.8421052631579,4,44.4444444444444,3,4,2,0,0,33.3333333333333,44.4444444444444,22.2222222222222,0,0,35,2.17142857142857,1,3,2,3,2,1,4,6,5,11,3,5,7,4,6,13,12,29,35,4,5,0,33.3333333333333,17.2413793103448,0
151460004844.00000000,336,98,53,29.1666666666667,45,45.9183673469388,13,23,3,59,0,13.265306122449,23.469387755102,3.06122448979592,60.2040816326531,0,172,1.95348837209302,21,15,15,16,10,17,29,28,27,26,26,17,15,23,9,42,94,136,106,44,50,4,46.8085106382979,36.7647058823529,3.77358490566038
151460004845.00000000,356,119,69,33.4269662921348,50,42.0168067226891,9,19,19,72,0,7.56302521008403,15.9663865546219,15.9663865546219,60.5042016806723,0,167,2.13173652694611,27,18,9,15,14,23,32,27,29,37,24,27,19,12,15,28,106,149,101,50,61,8,47.1698113207547,40.9395973154363,7.92079207920792
151460004846.00000000,365,138,73,37.8082191780822,65,47.1014492753623,17,9,16,96,0,12.3188405797101,6.52173913043478,11.5942028985507,69.5652173913043,0,178,2.05056179775281,19,18,19,20,21,18,25,39,31,40,26,21,18,10,7,33,115,161,89,57,70,11,49.5652173913044,43.4782608695652,12.3595505617978
151460004847.00000000,377,104,49,27.5862068965517,55,52.8846153846154,14,14,7,69,0,13.4615384615385,13.4615384615385,6.73076923076923,66.3461538461538,0,179,2.10614525139665,20,18,22,16,15,17,34,25,41,37,19,18,18,19,19,39,108,156,113,44,54,6,40.7407407407407,34.6153846153846,5.30973451327434
151460004848.00000000,230,89,39,38.695652173913,50,56.1797752808989,11,14,16,48,0,12.3595505617978,15.7303370786517,17.9775280898876,53.9325842696629,0,109,2.11009174311927,10,6,9,10,12,13,15,15,15,25,14,12,13,12,15,34,60,84,86,41,42,6,68.3333333333333,50,6.97674418604651
151460004849.00000000,245,93,49,37.9591836734694,44,47.3118279569893,14,14,23,42,0,15.0537634408602,15.0537634408602,24.7311827956989,45.1612903225807,0,101,2.42574257425743,14,15,15,15,9,13,18,20,25,19,18,14,16,8,6,20,81,100,64,44,46,3,54.320987654321,46,4.6875
151460004850.00000000,229,30,12,13.1004366812227,18,60,5,9,9,7,0,16.6666666666667,30,30,23.3333333333333,0,114,2.00877192982456,12,10,8,21,9,9,11,13,16,25,10,11,10,15,14,35,69,75,85,11,17,2,15.9420289855072,22.6666666666667,2.35294117647059
151460004851.00000000,319,166,93,52.0376175548589,73,43.9759036144578,16,34,17,99,0,9.63855421686747,20.4819277108434,10.2409638554217,59.6385542168675,0,129,2.47286821705426,30,25,22,11,13,26,36,34,32,27,11,8,12,12,7,13,127,140,52,79,83,4,62.2047244094488,59.2857142857143,7.69230769230769
151460004852.00000000,272,143,83,52.5735294117647,60,41.958041958042,7,20,21,95,0,4.8951048951049,13.986013986014,14.6853146853147,66.4335664335664,0,119,2.28571428571429,21,17,11,12,19,15,24,30,31,16,14,9,10,10,11,22,95,115,62,65,72,6,68.421052631579,62.6086956521739,9.67741935483871
151460004853.00000000,442,180,93,40.7239819004525,87,48.3333333333333,17,39,20,104,0,9.44444444444444,21.6666666666667,11.1111111111111,57.7777777777778,0,199,2.22110552763819,27,31,24,19,23,26,41,47,35,27,21,21,23,13,17,47,150,171,121,95,78,7,63.3333333333333,45.6140350877193,5.78512396694215
151460004854.00000000,188,47,20,25,27,57.4468085106383,5,8,12,22,0,10.6382978723404,17.0212765957447,25.531914893617,46.8085106382979,0,88,2.13636363636364,6,7,7,11,16,8,6,13,13,21,12,7,10,8,16,27,55,65,68,19,24,4,34.5454545454545,36.9230769230769,5.88235294117647
151460004855.00000000,204,105,58,51.4705882352941,47,44.7619047619048,21,13,15,56,0,20,12.3809523809524,14.2857142857143,53.3333333333333,0,91,2.24175824175824,12,17,11,7,14,10,19,23,14,13,8,12,9,8,8,19,71,77,56,52,50,3,73.2394366197183,64.9350649350649,5.35714285714286
